SRR5799799_1.fastq	417M	May	13	19:16
SRR5799799_2.fastq	417M	May	13	19:16
SRR5799830_1.fastq	1036M	May	13	19:17
SRR5799830_2.fastq	1036M	May	13	19:17
SRR5799847_1.fastq	753M	May	13	19:17
SRR5799847_2.fastq	753M	May	13	19:17
SRR5799849_1.fastq	325M	May	13	19:18
SRR5799849_2.fastq	325M	May	13	19:18
SRR5799857_1.fastq	529M	May	13	19:18
SRR5799857_2.fastq	529M	May	13	19:18
SRR5799870_1.fastq	727M	May	13	19:19
SRR5799870_2.fastq	727M	May	13	19:19
SRR5799873_1.fastq	600M	May	13	19:20
SRR5799873_2.fastq	600M	May	13	19:20
SRR5799879_1.fastq	547M	May	13	19:20
SRR5799879_2.fastq	547M	May	13	19:20
SRR5799892_1.fastq	381M	May	13	19:20
SRR5799892_2.fastq	381M	May	13	19:20
SRR5799893_1.fastq	750M	May	13	19:21
SRR5799893_2.fastq	750M	May	13	19:21
SRR5800179_1.fastq	1735M	May	13	19:22
SRR5800179_2.fastq	1735M	May	13	19:22
SRR5800180_1.fastq	876M	May	13	19:23
SRR5800180_2.fastq	876M	May	13	19:23
SRR5800181_1.fastq	1983M	May	13	19:24
SRR5800181_2.fastq	1983M	May	13	19:24
SRR5800184_1.fastq	1873M	May	13	19:25
SRR5800184_2.fastq	1873M	May	13	19:25
SRR5800285_2.fastq	2800M	May	13	08:35
SRR5800286_1.fastq	1845M	May	13	08:40
SRR5800286_2.fastq	1845M	May	13	08:40
SRR5800287_1.fastq	2820M	May	13	08:47
SRR5800287_2.fastq	2820M	May	13	08:47
SRR5800288_1.fastq	1189M	May	13	08:50
SRR5800288_2.fastq	1189M	May	13	08:50
SRR5800289_1.fastq	1609M	May	13	08:55
SRR5800289_2.fastq	1609M	May	13	08:55
SRR5800290_1.fastq	1267M	May	13	08:58
SRR5800290_2.fastq	1267M	May	13	08:58
SRR5800291_1.fastq	2458M	May	13	09:02
SRR5800291_2.fastq	2458M	May	13	09:02
SRR5800292_1.fastq	4622M	May	13	09:09
SRR5800292_2.fastq	4622M	May	13	09:09
SRR5800293_1.fastq	2352M	May	13	09:12
SRR5800293_2.fastq	2352M	May	13	09:12
SRR5800294_1.fastq	2310M	May	13	09:14
SRR5800294_2.fastq	2310M	May	13	09:14
SRR5800295_1.fastq	2514M	May	13	09:17
SRR5800295_2.fastq	2514M	May	13	09:17
SRR5800296_1.fastq	3195M	May	13	09:21
SRR5800296_2.fastq	3195M	May	13	09:21
SRR5800297_1.fastq	3598M	May	13	09:24
SRR5800297_2.fastq	3598M	May	13	09:24
SRR5800298_1.fastq	435M	May	13	09:24
SRR5800298_2.fastq	435M	May	13	09:24
SRR5800299_1.fastq	2464M	May	13	09:26
SRR5800299_2.fastq	2464M	May	13	09:26
SRR5800300_1.fastq	2689M	May	13	09:29
SRR5800300_2.fastq	2689M	May	13	09:29
SRR5800301_1.fastq	9M	May	13	09:29
SRR5800301_2.fastq	9M	May	13	09:29
SRR5800302_1.fastq	2455M	May	13	09:31
SRR5800302_2.fastq	2455M	May	13	09:31
SRR5800303_1.fastq	2985M	May	13	09:33
SRR5800303_2.fastq	2985M	May	13	09:33
SRR5800304_1.fastq	2003M	May	13	09:35
SRR5800304_2.fastq	2003M	May	13	09:35
SRR5800305_1.fastq	1703M	May	13	09:36
SRR5800305_2.fastq	1703M	May	13	09:36
SRR5800306_1.fastq	308M	May	13	09:36
SRR5800306_2.fastq	308M	May	13	09:36
SRR5800307_1.fastq	1308M	May	13	09:36
SRR5800307_2.fastq	1308M	May	13	09:36
SRR5800308_1.fastq	2360M	May	13	09:37
SRR5800308_2.fastq	2360M	May	13	09:37
SRR5800309_1.fastq	2424M	May	13	09:39
SRR5800309_2.fastq	2424M	May	13	09:39
SRR5800311_1.fastq	1921M	May	13	09:39
SRR5800311_2.fastq	1921M	May	13	09:39
SRR5800312_1.fastq	1112M	May	13	09:40
SRR5800312_2.fastq	1112M	May	13	09:40
SRR5800313_1.fastq	4215M	May	13	09:42
SRR5800313_2.fastq	4215M	May	13	09:42
SRR5800314_1.fastq	1163M	May	13	09:42
SRR5800314_2.fastq	1163M	May	13	09:42
SRR5800315_1.fastq	1569M	May	13	09:43
SRR5800315_2.fastq	1569M	May	13	09:43
SRR5800316_1.fastq	1152M	May	13	09:44
SRR5800316_2.fastq	1152M	May	13	09:44
SRR5800317_1.fastq	573M	May	13	09:45
SRR5800317_2.fastq	573M	May	13	09:45
SRR5800318_1.fastq	2369M	May	13	09:46
SRR5800318_2.fastq	2369M	May	13	09:46
SRR5800319_1.fastq	537M	May	13	09:46
SRR5800319_2.fastq	537M	May	13	09:46
SRR5800320_1.fastq	1704M	May	13	09:47
SRR5800320_2.fastq	1704M	May	13	09:47
SRR5800321_1.fastq	1714M	May	13	09:48
SRR5800321_2.fastq	1714M	May	13	09:48
SRR5800322_1.fastq	3047M	May	13	09:49
SRR5800322_2.fastq	3047M	May	13	09:49
SRR5800323_1.fastq	2502M	May	13	09:50
SRR5800323_2.fastq	2502M	May	13	09:50
SRR5800324_1.fastq	3650M	May	13	09:52
SRR5800324_2.fastq	3650M	May	13	09:52
SRR5800325_1.fastq	948M	May	13	09:52
SRR5800325_2.fastq	948M	May	13	09:52
SRR5800326_1.fastq	2772M	May	13	09:54
SRR5800326_2.fastq	2772M	May	13	09:54
SRR5800327_1.fastq	1109M	May	13	09:54
SRR5800327_2.fastq	1109M	May	13	09:54
SRR5800328_1.fastq	1101M	May	13	09:55
SRR5800328_2.fastq	1101M	May	13	09:55
SRR5800329_1.fastq	496M	May	13	09:55
SRR5800329_2.fastq	496M	May	13	09:55
SRR5800330_1.fastq	1513M	May	13	09:56
SRR5800330_2.fastq	1513M	May	13	09:56
SRR5800331_1.fastq	2062M	May	13	09:57
SRR5800331_2.fastq	2062M	May	13	09:57
SRR5800332_1.fastq	674M	May	13	09:58
SRR5800332_2.fastq	674M	May	13	09:58
SRR5800333_1.fastq	131M	May	13	09:58
SRR5800333_2.fastq	131M	May	13	09:58
SRR5800334_1.fastq	1199M	May	13	09:59
SRR5800334_2.fastq	1199M	May	13	09:59
SRR5800335_1.fastq	2561M	May	13	10:00
SRR5800335_2.fastq	2561M	May	13	10:00
SRR5800336_1.fastq	2409M	May	13	10:01
SRR5800336_2.fastq	2409M	May	13	10:01
SRR5800337_1.fastq	831M	May	13	10:02
SRR5800337_2.fastq	831M	May	13	10:02
SRR5800338_1.fastq	845M	May	13	10:02
SRR5800338_2.fastq	845M	May	13	10:02
SRR5800339_1.fastq	562M	May	13	10:02
SRR5800339_2.fastq	562M	May	13	10:02
SRR5800340_1.fastq	2633M	May	13	10:04
SRR5800340_2.fastq	2633M	May	13	10:04
SRR5800341_1.fastq	2111M	May	13	10:05
SRR5800341_2.fastq	2111M	May	13	10:05
SRR5800342_1.fastq	2178M	May	13	10:06
SRR5800342_2.fastq	2178M	May	13	10:06
SRR5800343_1.fastq	1859M	May	13	10:07
SRR5800343_2.fastq	1859M	May	13	10:07
SRR5800344_1.fastq	829M	May	13	10:07
SRR5800344_2.fastq	829M	May	13	10:07
SRR5800345_1.fastq	1553M	May	13	10:08
SRR5800345_2.fastq	1553M	May	13	10:08
SRR5800346_1.fastq	2793M	May	13	10:09
SRR5800346_2.fastq	2793M	May	13	10:09
SRR5800347_1.fastq	2026M	May	13	10:10
SRR5800347_2.fastq	2026M	May	13	10:10
SRR5800348_1.fastq	6993M	May	13	10:13
SRR5800348_2.fastq	6993M	May	13	10:13
SRR5800349_1.fastq	4789M	May	13	10:15
SRR5800349_2.fastq	4789M	May	13	10:15
SRR5800350_1.fastq	454M	May	13	10:16
SRR5800350_2.fastq	454M	May	13	10:16
SRR5800351_1.fastq	1073M	May	13	10:17
SRR5800351_2.fastq	1073M	May	13	10:17
SRR5800352_1.fastq	1233M	May	13	10:18
SRR5800352_2.fastq	1233M	May	13	10:18
SRR5800353_1.fastq	2117M	May	13	10:22
SRR5800353_2.fastq	2117M	May	13	10:22
SRR5800354_1.fastq	3919M	May	13	10:27
SRR5800354_2.fastq	3919M	May	13	10:27
SRR5800355_1.fastq	1409M	May	13	10:29
SRR5800355_2.fastq	1409M	May	13	10:29
SRR5800356_1.fastq	814M	May	13	10:30
SRR5800356_2.fastq	814M	May	13	10:30
SRR5800357_1.fastq	684M	May	13	10:31
SRR5800357_2.fastq	684M	May	13	10:31
SRR5800358_1.fastq	2547M	May	13	10:34
SRR5800358_2.fastq	2547M	May	13	10:34
SRR5800359_1.fastq	50M	May	13	10:34
SRR5800359_2.fastq	50M	May	13	10:34
SRR5800360_1.fastq	1053M	May	13	10:35
SRR5800360_2.fastq	1053M	May	13	10:35
SRR5800361_1.fastq	1370M	May	13	12:32
SRR5800361_2.fastq	1370M	May	13	12:32
SRR5800362_1.fastq	2005M	May	13	12:34
SRR5800362_2.fastq	2005M	May	13	12:34
SRR5800363_1.fastq	680M	May	13	12:34
SRR5800363_2.fastq	680M	May	13	12:34
SRR5800364_1.fastq	1674M	May	13	12:36
SRR5800364_2.fastq	1674M	May	13	12:36
SRR5800365_1.fastq	2792M	May	13	12:38
SRR5800365_2.fastq	2792M	May	13	12:38
SRR5800366_1.fastq	689M	May	13	12:39
SRR5800366_2.fastq	689M	May	13	12:39
SRR5800367_1.fastq	2071M	May	13	12:40
SRR5800367_2.fastq	2071M	May	13	12:40
SRR5800368_1.fastq	1905M	May	13	12:42
SRR5800368_2.fastq	1905M	May	13	12:42
SRR5800369_1.fastq	1646M	May	13	12:42
SRR5800369_2.fastq	1646M	May	13	12:42
SRR5800370_1.fastq	972M	May	13	12:43
SRR5800370_2.fastq	972M	May	13	12:43
SRR5800371_1.fastq	1310M	May	13	12:44
SRR5800371_2.fastq	1310M	May	13	12:44
SRR5800372_1.fastq	2977M	May	13	12:45
SRR5800372_2.fastq	2977M	May	13	12:45
SRR5800373_1.fastq	1069M	May	13	12:46
SRR5800373_2.fastq	1069M	May	13	12:46
SRR5800374_1.fastq	256M	May	13	12:46
SRR5800374_2.fastq	256M	May	13	12:46
SRR5800375_1.fastq	816M	May	13	12:46
SRR5800375_2.fastq	816M	May	13	12:46
SRR5800376_1.fastq	1333M	May	13	12:47
SRR5800376_2.fastq	1333M	May	13	12:47
SRR5800377_1.fastq	2958M	May	13	12:48
SRR5800377_2.fastq	2958M	May	13	12:48
SRR5800378_1.fastq	1346M	May	13	12:49
SRR5800378_2.fastq	1346M	May	13	12:49
SRR5800379_1.fastq	3954M	May	13	12:51
SRR5800379_2.fastq	3954M	May	13	12:51
SRR5800380_1.fastq	2363M	May	13	12:52
SRR5800380_2.fastq	2363M	May	13	12:52
SRR5800381_1.fastq	3191M	May	13	12:53
SRR5800381_2.fastq	3191M	May	13	12:53
SRR5800382_1.fastq	2308M	May	13	12:55
SRR5800382_2.fastq	2308M	May	13	12:55
SRR5800383_1.fastq	1196M	May	13	12:55
SRR5800383_2.fastq	1196M	May	13	12:55
SRR5800384_1.fastq	740M	May	13	12:56
SRR5800384_2.fastq	740M	May	13	12:56
SRR5800385_1.fastq	1816M	May	13	12:57
SRR5800385_2.fastq	1816M	May	13	12:57
SRR5800386_1.fastq	825M	May	13	12:57
SRR5800386_2.fastq	825M	May	13	12:57
SRR5800387_1.fastq	5223M	May	13	12:59
SRR5800387_2.fastq	5223M	May	13	12:59
SRR5800388_1.fastq	619M	May	13	13:00
SRR5800388_2.fastq	619M	May	13	13:00
SRR5800389_1.fastq	1845M	May	13	13:01
SRR5800389_2.fastq	1845M	May	13	13:01
SRR5800390_1.fastq	1521M	May	13	13:01
SRR5800390_2.fastq	1521M	May	13	13:01
SRR5800391_1.fastq	3685M	May	13	13:03
SRR5800391_2.fastq	3685M	May	13	13:03
SRR5800392_1.fastq	1962M	May	13	13:04
SRR5800392_2.fastq	1962M	May	13	13:04
SRR5800393_1.fastq	1679M	May	13	13:05
SRR5800393_2.fastq	1679M	May	13	13:05
SRR5800394_1.fastq	2012M	May	13	13:06
SRR5800394_2.fastq	2012M	May	13	13:06
SRR5800395_1.fastq	2590M	May	13	13:07
SRR5800395_2.fastq	2590M	May	13	13:07
SRR5800396_1.fastq	5590M	May	13	13:10
SRR5800396_2.fastq	5590M	May	13	13:10
SRR5800397_1.fastq	4426M	May	13	13:12
SRR5800397_2.fastq	4426M	May	13	13:12
SRR5800398_1.fastq	630M	May	13	13:13
SRR5800398_2.fastq	630M	May	13	13:13
SRR5800399_1.fastq	1816M	May	13	13:14
SRR5800399_2.fastq	1816M	May	13	13:14
SRR5800400_1.fastq	1773M	May	13	13:16
SRR5800400_2.fastq	1773M	May	13	13:16
SRR5800401_1.fastq	4639M	May	13	13:18
SRR5800401_2.fastq	4639M	May	13	13:18
SRR5800402_1.fastq	4225M	May	13	13:19
SRR5800402_2.fastq	4225M	May	13	13:19
SRR5800403_1.fastq	1794M	May	13	13:20
SRR5800403_2.fastq	1794M	May	13	13:20
SRR5800404_1.fastq	153M	May	13	13:21
SRR5800404_2.fastq	153M	May	13	13:21
SRR5800405_1.fastq	3202M	May	13	13:22
SRR5800405_2.fastq	3202M	May	13	13:22
SRR5800406_1.fastq	2047M	May	13	13:23
SRR5800406_2.fastq	2047M	May	13	13:23
SRR5800407_1.fastq	755M	May	13	13:23
SRR5800407_2.fastq	755M	May	13	13:23
SRR5800408_1.fastq	1596M	May	13	13:24
SRR5800408_2.fastq	1596M	May	13	13:24
SRR5800409_1.fastq	2719M	May	13	13:25
SRR5800409_2.fastq	2719M	May	13	13:25
SRR5800410_1.fastq	1094M	May	13	13:26
SRR5800410_2.fastq	1094M	May	13	13:26
SRR5800411_1.fastq	1405M	May	13	13:27
SRR5800411_2.fastq	1405M	May	13	13:27
SRR5800412_1.fastq	1459M	May	13	13:27
SRR5800412_2.fastq	1459M	May	13	13:27
SRR5800413_1.fastq	2943M	May	13	13:29
SRR5800413_2.fastq	2943M	May	13	13:29
SRR5800414_1.fastq	2124M	May	13	13:30
SRR5800414_2.fastq	2124M	May	13	13:30
SRR5800415_1.fastq	734M	May	13	13:30
SRR5800415_2.fastq	734M	May	13	13:30
SRR5800416_1.fastq	3475M	May	13	13:32
SRR5800416_2.fastq	3475M	May	13	13:32
SRR5800417_1.fastq	1768M	May	13	13:33
SRR5800417_2.fastq	1768M	May	13	13:33
SRR5800418_1.fastq	1375M	May	13	13:34
SRR5800418_2.fastq	1375M	May	13	13:34
SRR5800419_1.fastq	1820M	May	13	13:35
SRR5800419_2.fastq	1820M	May	13	13:35
SRR5800420_1.fastq	2306M	May	13	13:36
SRR5800420_2.fastq	2306M	May	13	13:36
SRR5800421_1.fastq	3558M	May	13	13:40
SRR5800421_2.fastq	3558M	May	13	13:40
SRR5800422_1.fastq	2506M	May	13	13:41
SRR5800422_2.fastq	2506M	May	13	13:41
SRR5800423_1.fastq	1871M	May	13	13:42
SRR5800423_2.fastq	1871M	May	13	13:42
SRR5800424_1.fastq	471M	May	13	13:42
SRR5800424_2.fastq	471M	May	13	13:42
SRR5800425_1.fastq	841M	May	13	13:43
SRR5800425_2.fastq	841M	May	13	13:43
SRR5800426_1.fastq	1656M	May	13	13:44
SRR5800426_2.fastq	1656M	May	13	13:44
SRR5800427_1.fastq	481M	May	13	13:44
SRR5800427_2.fastq	481M	May	13	13:44
SRR5800428_1.fastq	1364M	May	13	13:45
SRR5800428_2.fastq	1364M	May	13	13:45
SRR5800429_1.fastq	1495M	May	13	13:45
SRR5800429_2.fastq	1495M	May	13	13:45
SRR5800430_1.fastq	2275M	May	13	13:47
SRR5800430_2.fastq	2275M	May	13	13:47
SRR5800431_1.fastq	1345M	May	13	13:48
SRR5800431_2.fastq	1345M	May	13	13:48
SRR5800432_1.fastq	821M	May	13	13:49
SRR5800432_2.fastq	821M	May	13	13:49
SRR5800433_1.fastq	2414M	May	13	13:51
SRR5800433_2.fastq	2414M	May	13	13:51
SRR5800434_1.fastq	1231M	May	13	13:52
SRR5800434_2.fastq	1231M	May	13	13:52
SRR5800435_1.fastq	2110M	May	13	13:53
SRR5800435_2.fastq	2110M	May	13	13:53
SRR5800436_1.fastq	2464M	May	13	13:54
SRR5800436_2.fastq	2464M	May	13	13:54
SRR5800437_1.fastq	683M	May	13	13:54
SRR5800437_2.fastq	683M	May	13	13:54
SRR5800438_1.fastq	4181M	May	13	13:57
SRR5800438_2.fastq	4181M	May	13	13:57
SRR5800439_1.fastq	18M	May	13	13:57
SRR5800439_2.fastq	18M	May	13	13:57
SRR5800440_1.fastq	734M	May	13	13:57
SRR5800440_2.fastq	734M	May	13	13:57
SRR5800441_1.fastq	422M	May	13	13:57
SRR5800441_2.fastq	422M	May	13	13:57
SRR5800442_1.fastq	2233M	May	13	13:59
SRR5800442_2.fastq	2233M	May	13	13:59
SRR5800443_1.fastq	1821M	May	13	14:00
SRR5800443_2.fastq	1821M	May	13	14:00
SRR5800444_1.fastq	1163M	May	13	14:01
SRR5800444_2.fastq	1163M	May	13	14:01
SRR5800445_1.fastq	2313M	May	13	14:02
SRR5800445_2.fastq	2313M	May	13	14:02
SRR5800446_1.fastq	489M	May	13	14:02
SRR5800446_2.fastq	489M	May	13	14:02
SRR5800447_1.fastq	2472M	May	13	14:04
SRR5800447_2.fastq	2472M	May	13	14:04
SRR5800448_1.fastq	1202M	May	13	14:04
SRR5800448_2.fastq	1202M	May	13	14:04
SRR5800449_1.fastq	2025M	May	13	14:05
SRR5800449_2.fastq	2025M	May	13	14:05
SRR5800450_1.fastq	1486M	May	13	14:06
SRR5800450_2.fastq	1486M	May	13	14:06
SRR5800451_1.fastq	349M	May	13	14:06
SRR5800451_2.fastq	349M	May	13	14:06
SRR5800452_1.fastq	269M	May	13	14:06
SRR5800452_2.fastq	269M	May	13	14:06
SRR5800453_1.fastq	5237M	May	13	14:10
SRR5800453_2.fastq	5237M	May	13	14:10
SRR5800454_1.fastq	5206M	May	13	14:12
SRR5800454_2.fastq	5206M	May	13	14:12
SRR5800455_1.fastq	4790M	May	13	14:15
SRR5800455_2.fastq	4790M	May	13	14:15
SRR5800456_1.fastq	3182M	May	13	14:16
SRR5800456_2.fastq	3182M	May	13	14:16
SRR5800457_1.fastq	4436M	May	13	14:18
SRR5800457_2.fastq	4436M	May	13	14:18
SRR5800458_1.fastq	106M	May	13	14:19
SRR5800458_2.fastq	106M	May	13	14:19
SRR5800459_1.fastq	381M	May	13	14:19
SRR5800459_2.fastq	381M	May	13	14:19
SRR5800460_1.fastq	38M	May	13	14:19
SRR5800460_2.fastq	38M	May	13	14:19
SRR5800461_1.fastq	3671M	May	13	14:21
SRR5800461_2.fastq	3671M	May	13	14:21
SRR5800462_1.fastq	3802M	May	13	14:23
SRR5800462_2.fastq	3802M	May	13	14:23
SRR5800463_1.fastq	2434M	May	13	14:24
SRR5800463_2.fastq	2434M	May	13	14:24
SRR5800464_1.fastq	1517M	May	13	14:25
SRR5800464_2.fastq	1517M	May	13	14:25
SRR5800465_1.fastq	4115M	May	13	14:27
SRR5800465_2.fastq	4115M	May	13	14:27
SRR5800466_1.fastq	5646M	May	13	14:30
SRR5800466_2.fastq	5646M	May	13	14:30
SRR5800467_1.fastq	4777M	May	13	14:32
SRR5800467_2.fastq	4777M	May	13	14:32
SRR5800468_1.fastq	58M	May	13	14:32
SRR5800468_2.fastq	58M	May	13	14:32
SRR5800469_1.fastq	10M	May	13	14:32
SRR5800469_2.fastq	10M	May	13	14:32
SRR5800470_1.fastq	13M	May	13	14:32
SRR5800470_2.fastq	13M	May	13	14:32
SRR5800471_1.fastq	520M	May	13	14:33
SRR5800471_2.fastq	520M	May	13	14:33
SRR5800472_1.fastq	4728M	May	13	14:35
SRR5800472_2.fastq	4728M	May	13	14:35
SRR5800473_1.fastq	555M	May	13	14:35
SRR5800473_2.fastq	555M	May	13	14:35
SRR5800474_1.fastq	725M	May	13	14:36
SRR5800474_2.fastq	725M	May	13	14:36
SRR5800475_1.fastq	3328M	May	13	14:38
SRR5800475_2.fastq	3328M	May	13	14:38
SRR5800476_1.fastq	4M	May	13	14:38
SRR5800476_2.fastq	4M	May	13	14:38
SRR5800477_1.fastq	1721M	May	13	14:39
SRR5800477_2.fastq	1721M	May	13	14:39
SRR5800478_1.fastq	1879M	May	13	14:40
SRR5800478_2.fastq	1879M	May	13	14:40
SRR5800479_1.fastq	2040M	May	13	14:41
SRR5800479_2.fastq	2040M	May	13	14:41
SRR5800480_1.fastq	1493M	May	13	14:41
SRR5800480_2.fastq	1493M	May	13	14:41
SRR5800481_1.fastq	18M	May	13	14:41
SRR5800481_2.fastq	18M	May	13	14:41
SRR5800482_1.fastq	669M	May	13	14:42
SRR5800482_2.fastq	669M	May	13	14:42
SRR5800483_1.fastq	3743M	May	13	14:44
SRR5800483_2.fastq	3743M	May	13	14:44
SRR5800484_1.fastq	189M	May	13	14:44
SRR5800484_2.fastq	189M	May	13	14:44
SRR5800485_1.fastq	10514M	May	13	14:50
SRR5800485_2.fastq	10514M	May	13	14:50
